Layer,Boundary,Protocol,Latency_ms
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.843971252441406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.570173263549805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.42850112915039
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.196239471435547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.812116622924805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.287792205810547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.682821273803713
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.677534103393555
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.342504501342773
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.697084426879883
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.28607177734375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.313779830932617
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.703397750854492
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3125877380371094
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.725881576538086
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.396200180053711
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.562419891357422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.596637725830078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.388280868530273
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.584623336791992
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.9027099609375
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.9550323486328125
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.7905235290527344
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.793954849243164
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,58.43544006347656
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.502534866333008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.489370346069336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.422664642333984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.612798690795898
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.8409957885742188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,35.16387939453125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.499839782714844
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,26.478290557861328
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.612995147705078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.388280868530273
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.207849502563477
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.804176330566406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.285812377929688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.712125778198242
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.185127258300781
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.837150573730469
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.912614822387695
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.085250854492188
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.5146579742432
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.985332489013672
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,0.9832382202148438
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.752304077148437
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.97724723815918
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,6.011724472045898
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,0.7874965667724609
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,29.22224998474121
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.062891006469727
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.944034576416016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.122734069824219
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.904767990112305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.076169967651367
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.914159774780272
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.088235855102539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.879661560058594
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.09698486328125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.913206100463867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.067348480224609
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.960723876953125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.152059555053711
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.843971252441406
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.502939224243164
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.494449615478516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.996227264404297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.977413177490234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.029035568237305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.98289680480957
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.167795181274414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.855819702148438
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.255771636962891
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.733366012573242
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.2456283569336
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.185842514038086
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.186080932617188
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.583026885986328
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.3702850341796875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.805990219116211
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.079984664916992
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.940074920654297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.270315170288086
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.717370986938477
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.326986312866211
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.686946868896484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.4177303314208984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.593082427978516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.8912296295166016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.081197738647461
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.791975021362305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.216785430908203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.482341766357422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.53388214111328
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.476381301879883
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.824275970458984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.1316280364990234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.558988571166992
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.333734512329102
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.668827056884766
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.514528274536133
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.48078727722168
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.073381423950195
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.984804153442383
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.930330276489258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.32621955871582
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.197908401489258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.496450424194336
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,189.26215171813965
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.441810607910156
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.7077922821044922
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.723527908325195
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.245281219482422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.575056076049805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.8248558044433596
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.149002075195312
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.394510269165039
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.596513748168944
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.874229431152344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.139299392700195
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.8617382049560547
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.12587547302246
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.750179290771484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.262229919433594
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.317594528198242
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.697509765625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.162788391113281
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.80322265625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.900932312011719
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.099628448486328
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.250598907470703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.74948501586914
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.987550735473633
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.01882553100586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.9916763305664062
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.035276412963867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.930662155151367
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.073640823364258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.250598907470703
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.740352630615234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.109216690063477
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.895086288452148
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.1585693359375
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,192.2149658203125
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.812551498413086
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.7628669738769531
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.681224822998049
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.256725311279297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.256486892700195
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.892297744750977
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.045963287353516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.955789566040039
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.10859489440918
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.889913558959961
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.261255264282227
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.749008178710938
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.486799240112305
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.511543273925781
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.472017288208008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.634162902832031
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.638837814331055
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.233163833618164
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.152225494384766
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.848024368286133
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.156993865966797
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.89277458190918
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.210710525512695
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.750272750854492
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.331516265869141
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.696556091308594
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.580974578857422
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.395599365234377
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.423929214477539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.611513137817383
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.218029022216797
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.754180908203123
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.236055374145508
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.03009796142575
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.299713134765625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.764028549194336
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.443790435791016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.388975143432617
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.518819808959961
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.624958038330078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.4792423248291016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.49461555480957
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.878997802734375
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.146286010742188
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.932641983032227
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.076356887817385
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.077911376953125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,28.89633178710937
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5932064056396484
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,37.74857521057129
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.101680755615234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.90207290649414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.252744674682617
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,34.40213203430176
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.9870738983154297
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,190.3531551361084
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.624294281005859
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.5217533111572266
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,3.167390823364258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,33.019304275512695
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.646373748779297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,19.38033103942871
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.254030227661133
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.734153747558594
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.20124626159668
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.800506591796875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.9823055267333984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.01396369934082
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.04755973815918
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.94927978515625
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.990411758422852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.022235870361328
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.253387451171875
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.741378784179688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.064798355102539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.948326110839844
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.089593887329102
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.894205093383789
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.420042037963867
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.58340072631836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.971981048583984
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.02757453918457
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.189014434814453
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.808063507080078
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,6.007671356201172
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,188.96961212158203
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,5.425214767456055
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,2.471923828125
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.974790573120117
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,6.243228912353516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.166769027709961
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.866071701049805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.231929779052734
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.758234024047852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.278970718383789
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.718252182006836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.237651824951172
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.752988815307615
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.3087730407714844
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.701086044311523
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.343032836914063
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.653879165649414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.179477691650391
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.820222854614258
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.883434295654297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.313106536865234
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.092931747436523
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.738994598388672
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.33802604675293
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.643865585327148
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.801750183105469
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.225202560424805
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.739284515380859
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.664297103881836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.307104110717773
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.256196975708008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.854440689086914
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,10.175943374633787
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.883289337158203
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,186.0747337341309
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.350423812866211
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1.3909339904785156
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.08405876159668
Inter-PLC,TM221 <-> Micro820 (Modbus TCP),Modbus TCP,4.402637481689453
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.36599349975586
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.650136947631836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.374338150024414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.605646133422852
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.5500526428222656
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.472681045532227
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.658699035644531
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.354829788208008
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.684043884277344
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.506608963012695
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.9451847076416016
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.870840072631836
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.779888153076172
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,8.191347122192383
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.263401031494141
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.735584259033203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,3.737926483154297
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.264230728149414
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.315376281738281
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.687423706054688
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1.928567886352539
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,7.676601409912109
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.332304000854492
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,11.066913604736328
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,4.106998443603516
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.889841079711914
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,2.0935535430908203
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,9.93657112121582
Inter-PLC,S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,5.812168121337891
