Boundary,Protocol,Time_Bin_Start_Sec,Bytes,Packets,Bytes_per_Sec,Packets_per_Sec
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,393.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,394.0,2806,26,2806.0,26.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,395.0,4403,40,4403.0,40.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,396.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,397.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,398.0,2403,22,2403.0,22.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,399.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,400.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,401.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,402.0,4638,42,4638.0,42.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,403.0,2571,24,2571.0,24.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,404.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,405.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,406.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,407.0,2403,22,2403.0,22.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,408.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,409.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,410.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,411.0,4408,40,4408.0,40.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,412.0,2801,26,2801.0,26.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,413.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,414.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,415.0,3138,29,3138.0,29.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,416.0,4071,37,4071.0,37.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,417.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,418.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,419.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,420.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,421.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,422.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,423.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,424.0,3031,28,3031.0,28.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,425.0,4178,38,4178.0,38.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,426.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,427.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,428.0,2521,23,2521.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,429.0,4688,43,4688.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,430.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,431.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,432.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,433.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,434.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,435.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,436.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,437.0,2403,22,2403.0,22.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,438.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,439.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,440.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,441.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,442.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,443.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,444.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,445.0,4170,38,4170.0,38.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,446.0,3039,28,3039.0,28.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,447.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,448.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,449.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,450.0,2403,22,2403.0,22.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,451.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,452.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,453.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,454.0,4408,40,4408.0,40.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,455.0,2801,26,2801.0,26.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,456.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,457.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,458.0,3031,28,3031.0,28.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,459.0,4178,38,4178.0,38.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,460.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,461.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,462.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,463.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,464.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,465.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,466.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,467.0,3710,34,3710.0,34.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,468.0,3499,32,3499.0,32.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,469.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,470.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,471.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,472.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,473.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,474.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,475.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,476.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,477.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,478.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,479.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,480.0,4170,38,4170.0,38.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,481.0,3039,28,3039.0,28.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,482.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,483.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,484.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,485.0,2403,22,2403.0,22.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,486.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,487.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,488.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,489.0,2403,22,2403.0,22.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,490.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,491.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,492.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,493.0,3935,36,3935.0,36.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,494.0,3274,30,3274.0,30.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,495.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,496.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,497.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,498.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,499.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,500.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,501.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,502.0,3710,34,3710.0,34.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,503.0,3499,32,3499.0,32.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,504.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,505.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,506.0,3138,29,3138.0,29.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,507.0,4071,37,4071.0,37.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,508.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,509.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,510.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,511.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,512.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,513.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,514.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,515.0,3031,28,3031.0,28.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,516.0,4178,38,4178.0,38.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,517.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,518.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,519.0,2806,26,2806.0,26.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,520.0,4403,40,4403.0,40.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,521.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,522.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,523.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,524.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,525.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,526.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,527.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,528.0,3031,28,3031.0,28.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,529.0,4178,38,4178.0,38.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,530.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,531.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,532.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,533.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,534.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,535.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,536.0,4170,38,4170.0,38.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,537.0,3039,28,3039.0,28.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,538.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,539.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,540.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,541.0,2403,22,2403.0,22.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,542.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,543.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,544.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,545.0,4408,40,4408.0,40.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,546.0,2801,26,2801.0,26.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,547.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,548.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,549.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,550.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,551.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,552.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,553.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,554.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,555.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,556.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,557.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,558.0,3485,32,3485.0,32.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,559.0,3724,34,3724.0,34.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,560.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,561.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,562.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,563.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,564.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,565.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,566.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,567.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,568.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,569.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,570.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,571.0,3485,32,3485.0,32.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,572.0,3724,34,3724.0,34.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,573.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,574.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,575.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,576.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,577.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,578.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,579.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,580.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,581.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,582.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,583.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,584.0,2403,22,2403.0,22.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,585.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,586.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,587.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,588.0,3935,36,3935.0,36.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,589.0,3274,30,3274.0,30.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,590.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,591.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,592.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,593.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,594.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,595.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,596.0,4746,43,4746.0,43.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,597.0,2463,23,2463.0,23.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,598.0,4806,44,4806.0,44.0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,599.0,4806,44,4806.0,44.0
Middleware <-> S7-1200 (OPC UA),OPC UA,0.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,1.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,2.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,3.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,4.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,5.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,6.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,7.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,8.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,9.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,10.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,11.0,1119,9,1119.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,12.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,13.0,1097,9,1097.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,14.0,1111,10,1111.0,10.0
Middleware <-> S7-1200 (OPC UA),OPC UA,15.0,736,7,736.0,7.0
Middleware <-> S7-1200 (OPC UA),OPC UA,16.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,17.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,18.0,488,4,488.0,4.0
Middleware <-> S7-1200 (OPC UA),OPC UA,19.0,1039,8,1039.0,8.0
Middleware <-> S7-1200 (OPC UA),OPC UA,20.0,1111,10,1111.0,10.0
Middleware <-> S7-1200 (OPC UA),OPC UA,21.0,736,7,736.0,7.0
Middleware <-> S7-1200 (OPC UA),OPC UA,22.0,1134,10,1134.0,10.0
Middleware <-> S7-1200 (OPC UA),OPC UA,23.0,972,8,972.0,8.0
Middleware <-> S7-1200 (OPC UA),OPC UA,24.0,523,5,523.0,5.0
Middleware <-> S7-1200 (OPC UA),OPC UA,25.0,1051,9,1051.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,26.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,27.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,28.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,29.0,1249,10,1249.0,10.0
Middleware <-> S7-1200 (OPC UA),OPC UA,30.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,31.0,1134,10,1134.0,10.0
Middleware <-> S7-1200 (OPC UA),OPC UA,32.0,1134,10,1134.0,10.0
Middleware <-> S7-1200 (OPC UA),OPC UA,33.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,34.0,1014,8,1014.0,8.0
Middleware <-> S7-1200 (OPC UA),OPC UA,35.0,548,5,548.0,5.0
Middleware <-> S7-1200 (OPC UA),OPC UA,36.0,776,7,776.0,7.0
Middleware <-> S7-1200 (OPC UA),OPC UA,37.0,463,4,463.0,4.0
Middleware <-> S7-1200 (OPC UA),OPC UA,38.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,39.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,40.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,41.0,1152,8,1152.0,8.0
Middleware <-> S7-1200 (OPC UA),OPC UA,42.0,1134,10,1134.0,10.0
Middleware <-> S7-1200 (OPC UA),OPC UA,43.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,44.0,1074,9,1074.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,45.0,1077,9,1077.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,46.0,1074,9,1074.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,47.0,1111,10,1111.0,10.0
Middleware <-> S7-1200 (OPC UA),OPC UA,48.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,49.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,50.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,51.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,52.0,1332,11,1332.0,11.0
Middleware <-> S7-1200 (OPC UA),OPC UA,53.0,821,7,821.0,7.0
Middleware <-> S7-1200 (OPC UA),OPC UA,54.0,313,3,313.0,3.0
Middleware <-> S7-1200 (OPC UA),OPC UA,55.0,1074,9,1074.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,56.0,1077,9,1077.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,57.0,1074,9,1074.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,58.0,1051,9,1051.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,59.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,60.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,61.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,62.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,63.0,1212,9,1212.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,64.0,736,7,736.0,7.0
Middleware <-> S7-1200 (OPC UA),OPC UA,65.0,821,7,821.0,7.0
Middleware <-> S7-1200 (OPC UA),OPC UA,66.0,711,6,711.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,67.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,68.0,1123,9,1123.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,69.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,70.0,1051,9,1051.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,71.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,72.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,73.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,74.0,1235,9,1235.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,75.0,1134,10,1134.0,10.0
Middleware <-> S7-1200 (OPC UA),OPC UA,76.0,1014,8,1014.0,8.0
Middleware <-> S7-1200 (OPC UA),OPC UA,77.0,608,6,608.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,78.0,788,6,788.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,79.0,523,5,523.0,5.0
Middleware <-> S7-1200 (OPC UA),OPC UA,80.0,1051,9,1051.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,81.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,82.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,83.0,676,6,676.0,6.0
Middleware <-> S7-1200 (OPC UA),OPC UA,84.0,1212,9,1212.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,85.0,736,7,736.0,7.0
Middleware <-> S7-1200 (OPC UA),OPC UA,86.0,1014,8,1014.0,8.0
Middleware <-> S7-1200 (OPC UA),OPC UA,87.0,1074,9,1074.0,9.0
Middleware <-> S7-1200 (OPC UA),OPC UA,88.0,736,7,736.0,7.0
